index,ID,F,stored,readback,direct,used_source,reason
271725,,,,,0.019678115844726562,direct,missing_value
271749,,,,,0.07287479762453586,direct,missing_value
271776,,,,,0.09381167963649784,direct,missing_value
271808,,,,,0.11735371554360183,direct,missing_value
271863,,,,,0.005859375,direct,missing_value
271954,,,,,0.07732934604027873,direct,missing_value
271997,,,,,0.0145263671875,direct,missing_value
272028,,,,,0.04751334339380264,direct,missing_value
272334,,,,,0.05947113037109375,direct,missing_value
272389,,,,,0.05039551854133606,direct,missing_value
272451,,,,,0.21146149466176212,direct,missing_value
272528,,,,,0.1310323821817292,direct,missing_value
272537,,,,,0.2885887920856476,direct,missing_value
272725,,,,,0.12157870638979773,direct,missing_value
272744,,,,,0.060905253429060995,direct,missing_value
272864,,,,,0.04388427734375,direct,missing_value
272940,,,,,0.07620206165333042,direct,missing_value
272949,,,,,0.00103759765625,direct,missing_value
272972,,,,,0.083782875486307,direct,missing_value
272985,,,,,0.08608519897108721,direct,missing_value
273009,,,,,0.07621152437697276,direct,missing_value
273111,,,,,0.1640486382727886,direct,missing_value
273165,,,,,0.1139728476118762,direct,missing_value
273187,,,,,0.14950979758822314,direct,missing_value
273191,,,,,0.10779228393685969,direct,missing_value
273265,,,,,0.12920552449722322,direct,missing_value
273361,,,,,0.0665043761187179,direct,missing_value
273389,,,,,0.20353219893968344,direct,missing_value
273392,,,,,0.10443004965782166,direct,missing_value
273451,,,,,0.10288106990628876,direct,missing_value
273515,,,,,0.09536164763239441,direct,missing_value
273604,,,,,0.044525146484375,direct,missing_value
273625,,,,,0.1503979841715477,direct,missing_value
273636,,,,,0.0012664794921875,direct,missing_value
273682,,,,,0.016357421875,direct,missing_value
273703,,,,,0.06250024274863833,direct,missing_value
273778,,,,,0.1224577789357878,direct,missing_value
273805,,,,,0.027182705257626033,direct,missing_value
273811,,,,,0.08706473760657249,direct,missing_value
273834,,,,,0.15981771051883698,direct,missing_value
273883,,,,,0.1324465029251769,direct,missing_value
274003,,,,,0.02203369140625,direct,missing_value
274044,,,,,0.07597196654812008,direct,missing_value
274062,,,,,0.03814697265625,direct,missing_value
274139,,,,,0.01162564754486084,direct,missing_value
274217,,,,,0.0939275673154043,direct,missing_value
274282,,,,,0.0648881044506863,direct,missing_value
274286,,,,,0.035780929283803165,direct,missing_value
274344,,,,,0.12488259532256052,direct,missing_value
274361,,,,,0.07121284306049347,direct,missing_value
274427,,,,,0.019886016845703125,direct,missing_value
274515,,,,,0.045940399169921875,direct,missing_value
274595,,,,,0.1304633617401123,direct,missing_value
274785,,,,,0.036116957664489746,direct,missing_value
274945,,,,,0.08677960958065922,direct,missing_value
274987,,,,,0.01641845703125,direct,missing_value
275005,,,,,0.13358594477176666,direct,missing_value
275017,,,,,0.1108755856694188,direct,missing_value
275072,,,,,0.05257892608642578,direct,missing_value
275075,,,,,0.09421163535972743,direct,missing_value
275088,,,,,0.06230254387712468,direct,missing_value
275089,,,,,0.14681551704503515,direct,missing_value
275107,,,,,0.1345779737155226,direct,missing_value
275124,,,,,0.08052369211403843,direct,missing_value
275479,,,,,0.1324615937279816,direct,missing_value
275536,,,,,0.09516362845897675,direct,missing_value
275701,,,,,0.01952838897705078,direct,missing_value
275876,,,,,0.05867600440979004,direct,missing_value
276027,,,,,0.053246259689331055,direct,missing_value
276028,,,,,0.3753409063955564,direct,missing_value
276113,,,,,0.1429275798137155,direct,missing_value
276117,,,,,0.07732968027250939,direct,missing_value
276174,,,,,0.05287742614746094,direct,missing_value
276194,,,,,0.08140258700586855,direct,missing_value
276221,,,,,0.08897809311747551,direct,missing_value
276245,,,,,0.16740856222174472,direct,missing_value
276341,,,,,0.08143490552902222,direct,missing_value
276572,,,,,0.16884009936585695,direct,missing_value
276652,,,,,0.04477405548095703,direct,missing_value
276685,,,,,0.13064475569990464,direct,missing_value
276732,,,,,0.016468048095703125,direct,missing_value
276739,,,,,0.07858848571777344,direct,missing_value
276780,,,,,0.07088210337206596,direct,missing_value
276783,,,,,0.014864921569824219,direct,missing_value
276996,,,,,0.10103698074817657,direct,missing_value
277208,,,,,0.045830726623535156,direct,missing_value
277254,,,,,0.12127009779214859,direct,missing_value
277255,,,,,0.10111718692466956,direct,missing_value
277269,,,,,0.003173828125,direct,missing_value
277286,,,,,0.09845705145770386,direct,missing_value
277317,,,,,0.1215046628799557,direct,missing_value
277360,,,,,0.0242919921875,direct,missing_value
277385,,,,,0.11278493009026795,direct,missing_value
277461,,,,,0.0095672607421875,direct,missing_value
277526,,,,,0.06993819773197174,direct,missing_value
277644,,,,,0.010470390319824219,direct,missing_value
277647,,,,,0.11495226765146072,direct,missing_value
277648,,,,,0.12665335075780604,direct,missing_value
277703,,,,,0.0150299072265625,direct,missing_value
277786,,,,,0.07786130649819634,direct,missing_value
277879,,,,,0.015583992004394531,direct,missing_value
278069,,,,,0.06251098215579987,direct,missing_value
278149,,,,,0.07392088499850613,direct,missing_value
278272,,,,,0.062274910509586334,direct,missing_value
278354,,,,,0.0829648828957291,direct,missing_value
278391,,,,,0.17101384182332868,direct,missing_value
278407,,,,,0.011554718017578125,direct,missing_value
278549,,,,,0.08403942884412155,direct,missing_value
278637,,,,,0.13761729015971014,direct,missing_value
278641,,,,,0.01595306396484375,direct,missing_value
278693,,,,,0.08789959148442195,direct,missing_value
278742,,,,,0.10074557361076586,direct,missing_value
278752,,,,,0.01568603515625,direct,missing_value
278764,,,,,0.09511213524385018,direct,missing_value
278843,,,,,0.04746487264544402,direct,missing_value
278936,,,,,0.12809941172599792,direct,missing_value
278953,,,,,0.13563709217123687,direct,missing_value
279060,,,,,0.0029296875,direct,missing_value
279071,,,,,0.0078125,direct,missing_value
279081,,,,,0.10968181690259371,direct,missing_value
279212,,,,,0.1194099949310589,direct,missing_value
279255,,,,,0.15981771051883698,direct,missing_value
279343,,,,,0.15949042798693824,direct,missing_value
279360,,,,,0.017261505126953125,direct,missing_value
279391,,,,,0.0192108154296875,direct,missing_value
279412,,,,,0.17090447857481195,direct,missing_value
279636,,,,,0.04059460759162903,direct,missing_value
279717,,,,,0.052174729412262144,direct,missing_value
279728,,,,,0.07306327817180189,direct,missing_value
279733,,,,,0.15387245826423168,direct,missing_value
279800,,,,,0.10443004965782166,direct,missing_value
279911,,,,,0.11565907848964418,direct,missing_value
279932,,,,,0.0012664794921875,direct,missing_value
280028,,,,,0.0763532524207793,direct,missing_value
280031,,,,,0.09971208779132562,direct,missing_value
280050,,,,,0.5509285926818848,direct,missing_value
280078,,,,,0.044525146484375,direct,missing_value
280160,,,,,0.15159396076339293,direct,missing_value
280244,,,,,0.05034971237182617,direct,missing_value
280282,,,,,0.039013028144836426,direct,missing_value
280287,,,,,0.15198866464197636,direct,missing_value
280302,,,,,0.07034085690975189,direct,missing_value
280364,,,,,0.11978118920160341,direct,missing_value
280407,,,,,0.00830078125,direct,missing_value
280423,,,,,0.18220798318329656,direct,missing_value
280458,,,,,0.15587905873485397,direct,missing_value
280513,,,,,0.12386746576703445,direct,missing_value
280551,,,,,0.130360863659007,direct,missing_value
280753,,,,,0.05106329917907715,direct,missing_value
280764,,,,,0.08413533493876457,direct,missing_value
280779,,,,,0.050586581230163574,direct,missing_value
280784,,,,,0.038481712341308594,direct,missing_value
280802,,,,,0.06416020053443479,direct,missing_value
280911,,,,,0.04161977767944336,direct,missing_value
281097,,,,,0.15004385321478608,direct,missing_value
281241,,,,,0.00927734375,direct,missing_value
281285,,,,,0.1060295149218291,direct,missing_value
281287,,,,,0.1438887840160703,direct,missing_value
281400,,,,,0.09130656650011462,direct,missing_value
281456,,,,,0.07056542357353403,direct,missing_value
281539,,,,,0.13498014211654663,direct,missing_value
281624,,,,,0.019385337829589844,direct,missing_value
281659,,,,,0.12621756472071866,direct,missing_value
281731,,,,,0.11889829579740763,direct,missing_value
281745,,,,,0.14727531059267562,direct,missing_value
281852,,,,,0.09112747128943677,direct,missing_value
282033,,,,,0.06978565454483032,direct,missing_value
282073,,,,,0.0597953200340271,direct,missing_value
282096,,,,,0.05700002610683441,direct,missing_value
282198,,,,,0.030296408522568097,direct,missing_value
282203,,,,,0.047960519790649414,direct,missing_value
282237,,,,,0.03651010990142822,direct,missing_value
282242,,,,,0.08468555124553392,direct,missing_value
282288,,,,,0.0634220854844898,direct,missing_value
282316,,,,,0.08076596260070801,direct,missing_value
282360,,,,,0.16730015555805267,direct,missing_value
282405,,,,,0.11801083585139144,direct,missing_value
282455,,,,,0.20678926801966035,direct,missing_value
282456,,,,,0.029327392578125,direct,missing_value
282652,,,,,0.11029865965247154,direct,missing_value
282763,,,,,0.09314680198053697,direct,missing_value
282895,,,,,0.01702880859375,direct,missing_value
282922,,,,,0.1769939494554933,direct,missing_value
282931,,,,,0.06140628166121172,direct,missing_value
282966,,,,,0.08133628659691189,direct,missing_value
283143,,,,,0.07324014138430357,direct,missing_value
283147,,,,,0.08156858907246523,direct,missing_value
283259,,,,,0.09832450579056719,direct,missing_value
283280,,,,,0.068532841578123,direct,missing_value
283285,,,,,0.08900519583191971,direct,missing_value
283357,,,,,0.07695835477352375,direct,missing_value
283369,,,,,0.05938501753724912,direct,missing_value
283375,,,,,0.1429145884674553,direct,missing_value
283400,,,,,0.02783907949924469,direct,missing_value
283477,,,,,0.13346175668993965,direct,missing_value
283633,,,,,0.02295684814453125,direct,missing_value
283634,,,,,0.10438966751098633,direct,missing_value
283705,,,,,0.044679220765829086,direct,missing_value
283720,,,,,0.01171875,direct,missing_value
283734,,,,,0.11510157585144043,direct,missing_value
283735,,,,,0.09487986934254877,direct,missing_value
283833,,,,,0.060576677322387695,direct,missing_value
283928,,,,,0.04784226417541504,direct,missing_value
283934,,,,,0.042002658204283616,direct,missing_value
283948,,,,,0.05768148203861315,direct,missing_value
283953,,,,,0.05070213973522186,direct,missing_value
284028,,,,,0.06670978570136853,direct,missing_value
284030,,,,,0.01917266845703125,direct,missing_value
284118,,,,,0.02392578125,direct,missing_value
284325,,,,,0.001220703125,direct,missing_value
284441,,,,,0.10299354190334707,direct,missing_value
284444,,,,,0.15730699016530592,direct,missing_value
284461,,,,,0.06535171251744032,direct,missing_value
284525,,,,,0.07578907718857604,direct,missing_value
284543,,,,,0.0399126335978508,direct,missing_value
284623,,,,,0.14981756849920203,direct,missing_value
284641,,,,,0.10282794852722688,direct,missing_value
284660,,,,,0.033826470375061035,direct,missing_value
284787,,,,,0.0854339599609375,direct,missing_value
284839,,,,,0.06709756772713679,direct,missing_value
284891,,,,,0.003265380859375,direct,missing_value
284996,,,,,0.07273314827716956,direct,missing_value
285071,,,,,0.10723361372947693,direct,missing_value
285079,,,,,0.12943335040472448,direct,missing_value
285359,,,,,0.0699255894869566,direct,missing_value
285435,,,,,0.08246521968236897,direct,missing_value
285474,,,,,0.17836786433971952,direct,missing_value
285500,,,,,0.007080078125,direct,missing_value
285606,,,,,0.08076596260070801,direct,missing_value
285650,,,,,0.13879121693571506,direct,missing_value
285674,,,,,0.14968973889476445,direct,missing_value
285773,,,,,0.08052677661180496,direct,missing_value
285794,,,,,0.08001542091369629,direct,missing_value
285797,,,,,0.05673837661743164,direct,missing_value
285844,,,,,0.03941631317138672,direct,missing_value
285858,,,,,0.22249814234783116,direct,missing_value
285882,,,,,0.17295366658829892,direct,missing_value
285885,,,,,0.09921676872749464,direct,missing_value
285942,,,,,0.05251687580939657,direct,missing_value
285950,,,,,0.07976080117295775,direct,missing_value
285953,,,,,0.08711713063530624,direct,missing_value
285979,,,,,0.008608341217041016,direct,missing_value
286109,,,,,0.10169050775584765,direct,missing_value
286134,,,,,0.11106586456298828,direct,missing_value
286144,,,,,0.03755378723144531,direct,missing_value
286212,,,,,0.07408155285514743,direct,missing_value
286216,,,,,0.04180908203125,direct,missing_value
286300,,,,,0.15114563783647839,direct,missing_value
286367,,,,,0.06583273410797119,direct,missing_value
286521,,,,,0.03333282470703125,direct,missing_value
286558,,,,,0.0157928466796875,direct,missing_value
286617,,,,,0.057229569111505306,direct,missing_value
286661,,,,,0.11372169409878552,direct,missing_value
286662,,,,,0.08151513532382001,direct,missing_value
286727,,,,,0.029327392578125,direct,missing_value
286756,,,,,0.11477798568375874,direct,missing_value
286845,,,,,0.11549368761364298,direct,missing_value
286846,,,,,0.055457890033721924,direct,missing_value
286863,,,,,0.052712127622586875,direct,missing_value
286948,,,,,0.08135361125617452,direct,missing_value
286949,,,,,0.0918575253108429,direct,missing_value
287051,,,,,0.03405284881591797,direct,missing_value
287225,,,,,0.10169050775584765,direct,missing_value
287272,,,,,0.10195094347000122,direct,missing_value
287292,,,,,0.10526094490523974,direct,missing_value
287412,,,,,0.1503979841715477,direct,missing_value
287452,,,,,0.03429412841796875,direct,missing_value
287467,,,,,0.1401175980518019,direct,missing_value
287554,,,,,0.06945610046386719,direct,missing_value
287593,,,,,0.1495147780875108,direct,missing_value
287651,,,,,0.18836916130885584,direct,missing_value
287695,,,,,0.04313895106315613,direct,missing_value
287719,,,,,0.05104970932006836,direct,missing_value
287730,,,,,0.11147421598434448,direct,missing_value
287761,,,,,0.09795053370807662,direct,missing_value
287826,,,,,0.01904296875,direct,missing_value
287940,,,,,0.07296366984758929,direct,missing_value
287992,,,,,0.07417930422287833,direct,missing_value
288031,,,,,0.1555023785474816,direct,missing_value
288160,,,,,0.02513100777754297,direct,missing_value
288237,,,,,0.00927734375,direct,missing_value
288305,,,,,0.1417915590764096,direct,missing_value
288335,,,,,0.03067779541015625,direct,missing_value
288338,,,,,0.11474704331703833,direct,missing_value
288353,,,,,0.04509200155735016,direct,missing_value
288357,,,,,0.16989891739061846,direct,missing_value
288359,,,,,0.05974864959716797,direct,missing_value
288367,,,,,0.0500752329826355,direct,missing_value
288385,,,,,0.07093198597431183,direct,missing_value
288605,,,,,0.0059051513671875,direct,missing_value
288727,,,,,0.00927734375,direct,missing_value
288750,,,,,0.18114376331478255,direct,missing_value
288824,,,,,0.08590227802759902,direct,missing_value
288825,,,,,0.15718382629413394,direct,missing_value
288967,,,,,0.07044933392513808,direct,missing_value
289044,,,,,0.02037811279296875,direct,missing_value
289094,,,,,0.2593903348129061,direct,missing_value
289158,,,,,0.012908935546875,direct,missing_value
289188,,,,,0.06751791833141035,direct,missing_value
289356,,,,,0.002002716064453125,direct,missing_value
289368,,,,,0.14936064088567236,direct,missing_value
289371,,,,,0.005859375,direct,missing_value
289524,,,,,0.07571804523468018,direct,missing_value
289538,,,,,0.07766439214453219,direct,missing_value
289541,,,,,0.18165929311567908,direct,missing_value
289635,,,,,0.09727978119264283,direct,missing_value
289725,,,,,0.005585670471191406,direct,missing_value
289811,,,,,0.06471079587936401,direct,missing_value
289812,,,,,0.0676357051082283,direct,missing_value
289862,,,,,0.039682613482245666,direct,missing_value
289923,,,,,0.032898977398872375,direct,missing_value
289948,,,,,0.15835571664979398,direct,missing_value
290008,,,,,0.0059051513671875,direct,missing_value
290052,,,,,0.12766662177540133,direct,missing_value
290082,,,,,0.047136044817319075,direct,missing_value
290169,,,,,0.07214164733886719,direct,missing_value
290347,,,,,0.14561522999224508,direct,missing_value
290351,,,,,0.10014064368442632,direct,missing_value
290476,,,,,0.15188130878095052,direct,missing_value
290508,,,,,0.07028036765807821,direct,missing_value
290628,,,,,0.17494227654412953,direct,missing_value
290667,,,,,0.07578907718857604,direct,missing_value
290691,,,,,0.049176692962646484,direct,missing_value
290798,,,,,0.0164794921875,direct,missing_value
290970,,,,,0.09195016882884814,direct,missing_value
291180,,,,,0.08944115042686462,direct,missing_value
291314,,,,,0.05445612804032862,direct,missing_value
291406,,,,,0.061004638671875,direct,missing_value
291412,,,,,0.01171875,direct,missing_value
291649,,,,,0.042535938129472456,direct,missing_value
291681,,,,,0.013031005859375,direct,missing_value
291736,,,,,0.03370213508605957,direct,missing_value
291748,,,,,0.13137976016514585,direct,missing_value
291763,,,,,0.2288346556824763,direct,missing_value
291784,,,,,0.0549389123916626,direct,missing_value
291798,,,,,0.013671875,direct,missing_value
291842,,,,,0.20765661973125304,direct,missing_value
291850,,,,,0.16740856222174472,direct,missing_value
291881,,,,,0.03386259078979492,direct,missing_value
291914,,,,,0.0744861364364624,direct,missing_value
291969,,,,,0.02362823486328125,direct,missing_value
291981,,,,,0.061132997274398804,direct,missing_value
292040,,,,,0.041769902735462994,direct,missing_value
292063,,,,,0.11072808504104614,direct,missing_value
292118,,,,,0.06857183575630188,direct,missing_value
292361,,,,,0.10160112578887492,direct,missing_value
292376,,,,,0.1857336009447872,direct,missing_value
292409,,,,,0.24955622165472846,direct,missing_value
292443,,,,,0.1278468600648921,direct,missing_value
292508,,,,,0.18988003753838711,direct,missing_value
292560,,,,,0.01397705078125,direct,missing_value
292676,,,,,0.11301164888755011,direct,missing_value
292705,,,,,0.06625448167324066,direct,missing_value
292716,,,,,0.06068146228790283,direct,missing_value
292818,,,,,0.047607421875,direct,missing_value
292866,,,,,0.058481126775953574,direct,missing_value
292952,,,,,0.022688865661621094,direct,missing_value
292964,,,,,0.0086517333984375,direct,missing_value
292988,,,,,0.08151513532382001,direct,missing_value
293028,,,,,0.00970458984375,direct,missing_value
293039,,,,,0.11627762299031019,direct,missing_value
293063,,,,,0.1032633043029264,direct,missing_value
293126,,,,,0.11735298985877307,direct,missing_value
293202,,,,,0.029052734375,direct,missing_value
293223,,,,,0.00872802734375,direct,missing_value
293227,,,,,0.1833053873050403,direct,missing_value
293420,,,,,0.00390625,direct,missing_value
293536,,,,,0.08454182761903933,direct,missing_value
293558,,,,,0.016204833984375,direct,missing_value
293568,,,,,0.16486881371906748,direct,missing_value
293640,,,,,0.06757859885692596,direct,missing_value
293714,,,,,0.07999053597450256,direct,missing_value
293759,,,,,0.027608871459960938,direct,missing_value
293767,,,,,0.11030855027418818,direct,missing_value
293782,,,,,0.20073719165520743,direct,missing_value
293822,,,,,0.20885074730637143,direct,missing_value
293881,,,,,0.01171875,direct,missing_value
293925,,,,,0.0234375,direct,missing_value
293944,,,,,0.09375,direct,missing_value
294025,,,,,0.0489959716796875,direct,missing_value
294054,,,,,0.09594174589740033,direct,missing_value
294141,,,,,0.07588638365268707,direct,missing_value
294270,,,,,0.16858632714606503,direct,missing_value
294414,,,,,0.09812982098083012,direct,missing_value
294434,,,,,0.06719017028808594,direct,missing_value
294508,,,,,0.14778373931579436,direct,missing_value
294542,,,,,0.057204646704287265,direct,missing_value
294714,,,,,0.054775238037109375,direct,missing_value
294792,,,,,0.07878080426598899,direct,missing_value
294806,,,,,0.12586937584273983,direct,missing_value
294808,,,,,0.05414748191833496,direct,missing_value
294856,,,,,0.12809941172599792,direct,missing_value
294928,,,,,0.13458130490897702,direct,missing_value
295130,,,,,0.08443562578217718,direct,missing_value
295133,,,,,0.08725606487205997,direct,missing_value
295352,,,,,0.07455921173095703,direct,missing_value
295360,,,,,0.04511713981628418,direct,missing_value
295367,,,,,0.09147941786795855,direct,missing_value
295431,,,,,0.05423899618060535,direct,missing_value
295523,,,,,0.12488320753630333,direct,missing_value
295578,,,,,0.07735843797014469,direct,missing_value
295619,,,,,0.09214477301830737,direct,missing_value
295639,,,,,0.223876953125,direct,missing_value
295706,,,,,0.09211891166245734,direct,missing_value
295744,,,,,0.023120880126953125,direct,missing_value
295863,,,,,0.07620740599414726,direct,missing_value
295945,,,,,0.00927734375,direct,missing_value
295968,,,,,0.07578907718857604,direct,missing_value
295987,,,,,0.0009765625,direct,missing_value
295997,,,,,0.023303881287574768,direct,missing_value
296479,,,,,0.056191299110651016,direct,missing_value
296530,,,,,0.18165929311567908,direct,missing_value
296580,,,,,0.06982828676700592,direct,missing_value
296647,,,,,0.05555406212806702,direct,missing_value
296650,,,,,0.09184079052647576,direct,missing_value
296707,,,,,0.0620099048147436,direct,missing_value
296741,,,,,0.07723724842071533,direct,missing_value
296796,,,,,0.08211005466243253,direct,missing_value
296817,,,,,0.07284242175767144,direct,missing_value
296936,,,,,0.07868172638383213,direct,missing_value
296953,,,,,0.07247573137283325,direct,missing_value
296979,,,,,0.07347956727409705,direct,missing_value
296987,,,,,0.018146514892578125,direct,missing_value
297025,,,,,0.12285714468248443,direct,missing_value
297086,,,,,0.046728324233074756,direct,missing_value
297155,,,,,0.00732421875,direct,missing_value
297213,,,,,0.066811203956604,direct,missing_value
297405,,,,,0.08429527282714844,direct,missing_value
297427,,,,,0.013671875,direct,missing_value
297646,,,,,0.01162564754486084,direct,missing_value
297648,,,,,0.08137709405846162,direct,missing_value
297673,,,,,0.08168974637364634,direct,missing_value
297771,,,,,0.032880231738090515,direct,missing_value
297774,,,,,0.2192393126969705,direct,missing_value
297917,,,,,0.17297927221456355,direct,missing_value
298127,,,,,0.10104839690029621,direct,missing_value
298170,,,,,0.03934311866760254,direct,missing_value
298345,,,,,0.166898406274818,direct,missing_value
298370,,,,,7.62939453125e-05,direct,missing_value
298597,,,,,0.1436593759469651,direct,missing_value
298676,,,,,0.0680032802419624,direct,missing_value
298796,,,,,0.07777737555516542,direct,missing_value
298886,,,,,0.1945584075853617,direct,missing_value
298991,,,,,0.12100930004089605,direct,missing_value
299047,,,,,0.12063433892725708,direct,missing_value
299183,,,,,0.024810791015625,direct,missing_value
299222,,,,,0.06831943988800049,direct,missing_value
299374,,,,,0.00701904296875,direct,missing_value
299399,,,,,0.01735687255859375,direct,missing_value
299430,,,,,0.05230855941772461,direct,missing_value
299505,,,,,0.07858032546937466,direct,missing_value
299596,,,,,0.05265188217163086,direct,missing_value
299616,,,,,0.1362339302431792,direct,missing_value
299645,,,,,0.13900476694107056,direct,missing_value
299686,,,,,0.05321376257042516,direct,missing_value
299692,,,,,0.10410460084676743,direct,missing_value
299863,,,,,0.07283520698547363,direct,missing_value
299869,,,,,0.07484000940184449,direct,missing_value
299904,,,,,0.091339111328125,direct,missing_value
299909,,,,,0.07402203707940486,direct,missing_value
299993,,,,,0.0482943058013916,direct,missing_value
300059,,,,,0.10933395475149155,direct,missing_value
300078,,,,,0.062142642617433796,direct,missing_value
300158,,,,,0.04400157928466797,direct,missing_value
300214,,,,,0.015246391296386719,direct,missing_value
300242,,,,,0.11772799253981087,direct,missing_value
300269,,,,,0.14906049662770693,direct,missing_value
300419,,,,,0.03939056396484375,direct,missing_value
300501,,,,,0.11486817066983335,direct,missing_value
300594,,,,,0.05127584934234619,direct,missing_value
300682,,,,,0.11616663304494068,direct,missing_value
300701,,,,,0.0078125,direct,missing_value
300870,,,,,0.0633411608806915,direct,missing_value
300913,,,,,0.062484562397003174,direct,missing_value
300961,,,,,0.06376342475414276,direct,missing_value
300962,,,,,0.08960700556874712,direct,missing_value
300985,,,,,0.11714488710072024,direct,missing_value
300999,,,,,0.04163026809692383,direct,missing_value
301051,,,,,0.1652429180754731,direct,missing_value
301079,,,,,0.06298828125,direct,missing_value
301151,,,,,0.07200818746704793,direct,missing_value
301257,,,,,0.056316062808036804,direct,missing_value
301355,,,,,0.00812530517578125,direct,missing_value
301493,,,,,0.05404210090637207,direct,missing_value
301604,,,,,0.03793525695800781,direct,missing_value
301623,,,,,0.0438542366027832,direct,missing_value
301668,,,,,0.16216646322715178,direct,missing_value
301682,,,,,0.17598168246712476,direct,missing_value
301912,,,,,0.18856469715138457,direct,missing_value
302044,,,,,0.04923010424552704,direct,missing_value
302096,,,,,0.00390625,direct,missing_value
302105,,,,,0.09882130974164036,direct,missing_value
302452,,,,,0.07525599002838135,direct,missing_value
302581,,,,,0.13289260575174922,direct,missing_value
302617,,,,,0.12852693239273094,direct,missing_value
302636,,,,,0.13003357819174255,direct,missing_value
302731,,,,,0.1368922930695362,direct,missing_value
302734,,,,,0.013641357421875,direct,missing_value
302768,,,,,0.05763822793960571,direct,missing_value
302823,,,,,0.17966916058281512,direct,missing_value
303000,,,,,0.0142822265625,direct,missing_value
303051,,,,,0.05447756456649122,direct,missing_value
303069,,,,,0.053955078125,direct,missing_value
303154,,,,,0.0,direct,missing_value
303223,,,,,0.08022915418600482,direct,missing_value
303256,,,,,0.07529425993561745,direct,missing_value
303393,,,,,0.04113805294036865,direct,missing_value
303414,,,,,0.027587890625,direct,missing_value
303555,,,,,0.06505434960126877,direct,missing_value
303581,,,,,0.16001457639640648,direct,missing_value
303714,,,,,0.09308368061604362,direct,missing_value
303811,,,,,0.16904678726828593,direct,missing_value
303844,,,,,0.06614833511412144,direct,missing_value
303868,,,,,0.02783203125,direct,missing_value
303910,,,,,0.1379744391441884,direct,missing_value
303940,,,,,0.11431462266409653,direct,missing_value
304062,,,,,0.001220703125,direct,missing_value
304072,,,,,0.0029296875,direct,missing_value
304190,,,,,0.030973196029663086,direct,missing_value
304198,,,,,0.013427734375,direct,missing_value
304319,,,,,0.00103759765625,direct,missing_value
304379,,,,,0.07171524640962836,direct,missing_value
304465,,,,,0.12121022478675059,direct,missing_value
304490,,,,,0.10868888758853482,direct,missing_value
304557,,,,,0.015227317810058594,direct,missing_value
304561,,,,,0.11651453375816345,direct,missing_value
304810,,,,,0.053246259689331055,direct,missing_value
304885,,,,,0.09265053663115921,direct,missing_value
304959,,,,,0.08340608253382273,direct,missing_value
304962,,,,,0.011474609375,direct,missing_value
304983,,,,,0.011993408203125,direct,missing_value
305091,,,,,0.04910993576049805,direct,missing_value
305122,,,,,0.1466718654428405,direct,missing_value
305164,,,,,0.06380219757556915,direct,missing_value
305204,,,,,0.059819966651518924,direct,missing_value
305289,,,,,0.01318359375,direct,missing_value
305301,,,,,0.0150299072265625,direct,missing_value
305306,,,,,0.0140838623046875,direct,missing_value
305349,,,,,0.024886131286621094,direct,missing_value
305398,,,,,0.07719865464506562,direct,missing_value
305423,,,,,0.11029865965247154,direct,missing_value
305449,,,,,0.12386017485741707,direct,missing_value
305490,,,,,0.13391549862891616,direct,missing_value
305540,,,,,0.043365478515625,direct,missing_value
305544,,,,,0.09882130974164036,direct,missing_value
305767,,,,,0.15364956731173152,direct,missing_value
305805,,,,,0.07982824134694422,direct,missing_value
305827,,,,,0.13513201320768076,direct,missing_value
305843,,,,,0.16161585366353393,direct,missing_value
305890,,,,,0.06250024274863833,direct,missing_value
305893,,,,,0.02362823486328125,direct,missing_value
305901,,,,,0.047136044817319075,direct,missing_value
306080,,,,,0.07621708139777184,direct,missing_value
306089,,,,,0.0449371337890625,direct,missing_value
306154,,,,,0.06546294563508258,direct,missing_value
306252,,,,,0.20476230997708988,direct,missing_value
306270,,,,,0.1007071828615825,direct,missing_value
306285,,,,,0.15723598321002719,direct,missing_value
306307,,,,,0.027912139892578125,direct,missing_value
306318,,,,,0.013671875,direct,missing_value
306410,,,,,0.016290664672851562,direct,missing_value
306449,,,,,0.08261582392327488,direct,missing_value
306457,,,,,0.1438887840160703,direct,missing_value
306465,,,,,0.10038876533508301,direct,missing_value
306469,,,,,0.17902497612953994,direct,missing_value
306479,,,,,0.00994873046875,direct,missing_value
306624,,,,,0.09168148343451321,direct,missing_value
306730,,,,,0.1354561485350132,direct,missing_value
306762,,,,,0.11179021000862122,direct,missing_value
306779,,,,,0.005859375,direct,missing_value
306820,,,,,0.09499875353342618,direct,missing_value
306839,,,,,0.07525599002838135,direct,missing_value
306853,,,,,0.2224554933491163,direct,missing_value
306899,,,,,0.16995555986352073,direct,missing_value
306957,,,,,0.01171875,direct,missing_value
306961,,,,,0.1640867040982812,direct,missing_value
307002,,,,,0.03132683038711548,direct,missing_value
307011,,,,,0.10669823651243557,direct,missing_value
307019,,,,,0.04979896545410156,direct,missing_value
307023,,,,,0.16463325949348473,direct,missing_value
307029,,,,,0.056781021057518144,direct,missing_value
307256,,,,,0.08092092657651669,direct,missing_value
307350,,,,,0.06908414512872696,direct,missing_value
307390,,,,,0.0036792755126953125,direct,missing_value
307412,,,,,0.10319685227024585,direct,missing_value
307612,,,,,0.17443806305527687,direct,missing_value
307623,,,,,0.12414002721197903,direct,missing_value
307698,,,,,0.08607743169441945,direct,missing_value
